0,5868375;0,9864216
0,5885051;0,9864246
0,5874731;0,9863803
0,5881621;0,9860553
0,5864095;0,9873898
0,5868552;0,9885351
0,5878131;0,9885304
0,5881822;0,9893903
0,5891359;0,9855165
0,5889398;0,9852278
0,5887375;0,984771
0,5879719;0,9857526
0,5875676;0,9845777
0,5875626;0,989033
0,5873005;0,9860388
0,5878333;0,9853058
0,5873569;0,9856855
0,5867099;0,9861088
0,5869594;0,9855481
0,5864584;0,9855148
0,5862398;0,9859557
0,5871841;0,9843366
0,5859845;0,9857717
0,5861174;0,9856308
0,5858556;0,9862424
0,5858227;0,9872105
0,585604;0,9857637
0,58583;0,9853302
0,586937;0,9840831
0,5870069;0,9842586
0,5864076;0,9852332
0,5861673;0,985572
0,5859923;0,9852515
0,5860754;0,985422
0,586319;0,9850694
0,5867105;0,983866
0,5862326;0,9849122
0,5867462;0,9831757
0,585969;0,9833437
0,5854884;0,9825729
0,5861888;0,982658
0,5862204;0,9824414
0,5861891;0,9823543
0,5850407;0,9820654
0,5848607;0,9818382
0,5845138;0,9818746
0,5842531;0,9816176
0,586045;0,9853036
0,5862139;0,984147
0,5860262;0,9850314
0,5861187;0,9847582
0,5860329;0,9843126
0,5859459;0,9843331
0,5857069;0,9844202
0,5854155;0,9835647
0,5849601;0,9841669
0,5853631;0,9849437
0,5849608;0,9857047
0,5853396;0,9865213
0,5858566;0,9880795
0,5846291;0,9826751
0,584011;0,9830745
0,5829325;0,9818574
0,5850314;0,9825414
0,5838253;0,9818681
0,5851608;0,9824864
0,5842876;0,9818402
0,5840001;0,9815475
0,583535;0,9814612
0,5841888;0,981499
0,5847349;0,9816377
0,5840148;0,9812856
0,5838455;0,981302
0,5840358;0,9814448
0,583197;0,9811785
0,5837338;0,9809495
0,5842334;0,9812149
0,5848337;0,9810128
0,5844893;0,9806126
0,5857642;0,9809236
0,5826232;0,9805554
0,5822467;0,9807153
0,581803;0,9796169
0,5829431;0,9802234
0,5837867;0,9799669
0,5856036;0,9804789
0,5868182;0,9805301
0,5869195;0,9810295
0,5880886;0,9810234
0,5853293;0,9798937
0,5879471;0,9804935
0,5893171;0,9805429
0,5835437;0,9793631
0,5866987;0,9798764
0,5850893;0,9792652
0,5890658;0,9800033
0,5876536;0,9797089
0,5901074;0,9791684
0,5904686;0,9797321
0,5862677;0,9791446
0,5886382;0,9792964
0,5909991;0,9782242
0,5913645;0,978814
0,5919672;0,9780765
0,5870699;0,9788527
0,5894943;0,9784146
0,5917224;0,9774426
0,592352;0,9776495
0,5922403;0,9770327
0,5903921;0,977437
0,5888225;0,9773645
0,587891;0,9783703
0,5912597;0,9766542
0,5918256;0,9762558
0,5899311;0,9765797
0,5907873;0,9757974
0,5913318;0,9754535
0,5921919;0,9760649
0,5915952;0,9751855
0,5863257;0,9783049
0,5869811;0,9777201
0,5859586;0,9786921
0,5849428;0,9786901
0,5851776;0,9779752
0,5834752;0,9787347
0,5820369;0,9786453
0,5836756;0,978044
0,5821071;0,9777791
0,583707;0,9775004
0,5847868;0,9773467
0,5863147;0,977268
0,580753;0,9786331
0,5805197;0,9782162
0,5790788;0,9790403
0,5803667;0,9792827
0,5790281;0,9785544
0,5812013;0,9807859
0,580268;0,9776666
0,5792083;0,9775047
0,5804303;0,9802814
0,5817978;0,9811286
0,5818564;0,9819987
0,5809149;0,9771734
0,5811363;0,981908
0,5823407;0,9831866
0,5817651;0,9827612
0,5832962;0,9840205
0,5797461;0,9762617
0,5811335;0,9770064
0,5803422;0,9763938
0,5800223;0,9761097
0,5813134;0,9770299
0,5825911;0,9772947
0,5807154;0,9764771
0,580093;0,9761477
0,5805342;0,9762562
0,5804493;0,9760072
0,581526;0,9765062
0,5816146;0,9769343
0,5815365;0,976637
0,5826207;0,9767315
0,5826066;0,9768925
0,5835927;0,9768437
0,5836206;0,9770274
0,5844909;0,9767573
0,5845708;0,9769222
0,5855116;0,9764958
0,5853885;0,9763591
0,5861834;0,9756674
0,5858402;0,9768592
0,5863382;0,9757648
0,5867973;0,9746754
0,5867451;0,9760331
0,5869879;0,9747511
0,5874661;0,9762245
0,5874791;0,9749584
0,5879674;0,9768663
0,5887833;0,9750504
0,5889054;0,9755908
0,5893875;0,9756169
0,5898051;0,9757215
0,5903028;0,9736168
0,5904873;0,9748824
0,5909427;0,9746763
0,5910417;0,974486
0,5912193;0,97449
0,5910784;0,974419
0,5906417;0,9737689
0,5907587;0,9733078
0,5912863;0,9724967
0,5892459;0,9739271
0,5886612;0,9747707
0,5880545;0,9750413
0,5885788;0,9740325
0,5879436;0,9738493
0,5874276;0,9736268
0,5872176;0,9735457
0,587024;0,9735021
0,5866372;0,9746249
0,5865682;0,9733973
0,5862489;0,9744955
0,5887441;0,9732556
0,5880964;0,9728521
0,5876262;0,9725704
0,587794;0,9716725
0,5874332;0,9724641
0,5872114;0,9724089
0,5872943;0,9713545
0,5875254;0,971667
0,5866613;0,9722751
0,5893209;0,973388
0,5883287;0,9722202
0,5889355;0,9727142
0,5875534;0,9713901
0,5866592;0,9713262
0,5895353;0,9730756
0,5896733;0,9727756
0,5902124;0,9726616
0,5892866;0,9723616
0,5887774;0,9718966
0,5899869;0,9721407
0,5909175;0,9722796
0,59094;0,9718316
0,5885068;0,9715018
0,5896679;0,9716935
0,5894218;0,9713685
0,5907543;0,9714339
0,5920519;0,9716291
0,5884066;0,971334
0,5893344;0,9712217
0,5905086;0,9711303
0,5918297;0,9711147
0,587776;0,9713745
0,5874075;0,9710619
0,5876516;0,9710431
0,5884042;0,9711385
0,5904257;0,9709813
0,5916501;0,9708313
0,5893339;0,971065
0,5868636;0,9701881
0,5869796;0,9700937
0,5865912;0,9704022
0,5861303;0,9701238
0,5863818;0,9690089
0,5860229;0,9711805
0,5860316;0,9722335
0,5859903;0,973289
0,5871143;0,9700326
0,5866094;0,9688373
0,5879065;0,9704093
0,5884621;0,9706608
0,5854812;0,9710839
0,5854639;0,9721475
0,5856723;0,9700512
0,5858787;0,9689499
0,5852727;0,9699723
0,5847502;0,9708704
0,5854195;0,9690444
0,5854675;0,9731448
0,5846698;0,9720764
0,585766;0,974273
0,5857105;0,9753641
0,5860508;0,9755819
0,585323;0,9750395
0,5853354;0,9740424
0,5849904;0,9747231
0,584723;0,9730577
0,5846281;0,9738954
0,5833867;0,9722201
0,5833206;0,9710941
0,5834699;0,9732212
0,5843893;0,9745387
0,5834567;0,9740271
0,584085;0,9749163
0,5845505;0,9751169
0,5836602;0,9751185
0,5838536;0,9753203
0,581997;0,9724694
0,5819684;0,9712064
0,5819044;0,9737362
0,5833647;0,9748994
0,5830496;0,9751276
0,5829926;0,9754205
0,5833554;0,9746266
0,5840088;0,9756564
0,5847329;0,9754657
0,5831269;0,9757584
0,5820579;0,975527
0,5821815;0,9750851
0,5821787;0,9744512
0,5811516;0,9754833
0,5812489;0,975738
0,5812269;0,9749879
0,5803699;0,9759249
0,5808742;0,9747916
0,5803367;0,9757761
0,5799852;0,9760736
0,5797085;0,9759243
0,5800356;0,9756116
0,5805442;0,9737723
0,5802335;0,9745662
0,5807565;0,9727854
0,5808622;0,971472
0,5790427;0,9754995
0,5789543;0,9756442
0,5793812;0,975224
0,5795566;0,9728052
0,5798502;0,9716309
0,5792218;0,9738093
0,5810243;0,9702342
0,5800546;0,9705632
0,5801325;0,9697196
0,5810355;0,9693729
0,582002;0,9699771
0,5832232;0,9700004
0,5820286;0,9688506
0,5844214;0,9700075
0,5832984;0,9690988
0,5791926;0,9706865
0,5793661;0,9698887
0,5789086;0,9716398
0,5784885;0,9727842
0,5850042;0,9698489
0,5849996;0,9691212
0,5843838;0,9692133
0,5787668;0,9696357
0,5784255;0,9705159
0,5780708;0,9714988
0,5794285;0,9696056
0,5848243;0,9684563
0,5842146;0,9686849
0,5833895;0,9686705
0,5832821;0,9683715
0,5823687;0,9684928
0,5852895;0,968208
0,583935;0,9683973
0,5843254;0,9681405
0,5858027;0,9679008
0,584703;0,9677776
0,5835825;0,9680919
0,5836104;0,9677588
0,5825133;0,9681056
0,5819598;0,9684152
0,5862458;0,9678007
0,5858859;0,9668827
0,5851918;0,9673182
0,5838764;0,967063
0,5864447;0,9677601
0,5829056;0,9670073
0,5816897;0,9686267
0,5867837;0,9688445
0,5844537;0,9664118
0,5810232;0,969057
0,5874411;0,9698904
0,5866162;0,9678294
0,5871628;0,9688936
0,5878589;0,9694363
0,5863402;0,9669957
0,5882229;0,969871
0,5869796;0,968015
0,5876299;0,9688566
0,586701;0,9668407
0,5874207;0,9682211
0,5867249;0,9665221
0,5879297;0,9659706
0,5863004;0,9667326
0,5858426;0,9665672
0,5879161;0,9688014
0,5877419;0,9682668
0,5881087;0,9692271
0,5877768;0,9657704
0,5893143;0,9652821
0,5862592;0,9663426
0,5846327;0,9661455
0,5884227;0,9695809
0,5891322;0,9650918
0,5904783;0,9643263
0,5833626;0,9661165
0,5902867;0,9641539
0,5913243;0,9635138
0,5911903;0,9630159
0,5916077;0,9632161
0,5918682;0,9634157
0,591531;0,9627001
0,591131;0,9613351
0,590595;0,961426
0,5903537;0,9626603
0,5897994;0,9637696
0,5887088;0,9646226
0,5918632;0,9629009
0,5913604;0,961289
0,5890049;0,9633219
0,5895042;0,9623105
0,588154;0,9639587
0,5874606;0,9652212
0,5927845;0,9638303
0,5926239;0,9639924
0,5915582;0,9612867
0,5912699;0,9597604
0,5914546;0,9597687
0,5876369;0,9633023
0,5883336;0,9628087
0,5871606;0,9643726
0,5861982;0,9654464
0,5869008;0,9636703
0,5861399;0,9644897
0,5865743;0,9629633
0,5870811;0,9626622
0,5860538;0,9637452
0,5863615;0,9624744
0,5866165;0,9622006
0,5859415;0,9624504
0,5859625;0,9630237
0,5854994;0,962523
0,5853204;0,9630033
0,5846518;0,962604
0,5852142;0,9637093
0,5851243;0,9644214
0,5842343;0,9633666
0,5849146;0,9653051
0,584027;0,9641297
0,5847195;0,9659219
0,5837712;0,9648775
0,583491;0,9657708
0,5833052;0,9654157
0,5829511;0,9659681
0,5825143;0,9669496
0,5821076;0,9679947
0,5817401;0,9678749
0,5822922;0,9666644
0,5815642;0,9684307
0,5814533;0,9686465
0,5809082;0,9689081
0,5803586;0,9694197
0,5826691;0,9656993
0,5830907;0,9656342
0,5828556;0,9653683
0,5818462;0,9658912
0,5820658;0,9649282
0,5822091;0,9645915
0,5814392;0,966771
0,5824035;0,9645196
0,5813031;0,9651201
0,5812339;0,9640973
0,5805439;0,9648787
0,5811484;0,9659405
0,5814969;0,963769
0,5817025;0,9634901
0,5828571;0,9643525
0,5828421;0,9636955
0,5807815;0,9651067
0,5806705;0,966056
0,5809719;0,9638045
0,5829177;0,9627829
0,5806782;0,9671907
0,5812042;0,9634199
0,5799479;0,9658525
0,5806015;0,9680288
0,5818682;0,9623741
0,5832696;0,9619551
0,5848962;0,9618332
0,5853515;0,9622807
0,583767;0,9611736
0,5818513;0,961285
0,5824253;0,9603511
0,5810609;0,9605389
0,5815287;0,9596625
0,5812498;0,9620469
0,5814706;0,96225
0,5813141;0,9631022
0,5810672;0,9629062
0,5806832;0,9616158
0,5802364;0,9600006
0,5809658;0,9632247
0,580699;0,9590721
0,5822168;0,9589816
0,581347;0,9583672
0,5795054;0,9585345
0,5800402;0,9577947
0,5791357;0,9595292
0,5804907;0,9625348
0,5804091;0,9628649
0,5807397;0,9636314
0,579852;0,961149
0,5796;0,9625486
0,5787692;0,9606932
0,5804719;0,9647372
0,580226;0,964672
0,5801628;0,9632935
0,5795702;0,964491
0,578423;0,9619794
0,5788369;0,964156
0,5791338;0,9658768
0,5781814;0,9660389
0,5780758;0,9635004
0,5790922;0,966805
0,5797287;0,9670289
0,579433;0,9680291
0,5774262;0,9614833
0,5787581;0,9670908
0,5805593;0,9685761
0,5799401;0,9687557
0,5776748;0,9602578
0,5779337;0,9592096
0,580274;0,9692065
0,5767363;0,9599409
0,5782007;0,9582569
0,5767654;0,9590558
0,5795881;0,9686812
0,5797243;0,9688326
0,5799657;0,9692342
0,5800355;0,9694307
0,5790806;0,9680899
0,5797704;0,969039
0,5798908;0,9695721
0,5793489;0,9694934
0,5797392;0,9694092
0,5784103;0,9673315
0,5794936;0,9686311
0,579854;0,9692708
0,5794917;0,9687604
0,5790064;0,9682814
0,5795121;0,9689287
0,5794376;0,9690461
0,579268;0,9692198
0,5787542;0,9689906
0,5788851;0,968595
0,578006;0,9694936
0,5789565;0,9684115
0,5783163;0,967739
0,5782456;0,967905
0,5776951;0,9703733
0,5773481;0,9694355
0,5770967;0,9701939
0,5779034;0,9668941
0,5777162;0,9672801
0,5773232;0,9713203
0,5776175;0,9674371
0,5773698;0,9676942
0,5776371;0,9726695
0,5766894;0,9710228
0,5765425;0,9700908
0,5761326;0,9706897
0,5769182;0,9724551
0,5781249;0,9738194
0,5763516;0,9720609
0,5772223;0,9737448
0,5788932;0,974462
0,5778646;0,9744109
0,5784039;0,9748501
0,5764679;0,9735394
0,5758969;0,9730031
0,5759674;0,97155
0,5755305;0,9700555
0,5765656;0,9696178
0,5769423;0,9743947
0,5776319;0,9747546
0,5768279;0,9748583
0,576102;0,9742699
0,5784495;0,9750531
0,577552;0,9748752
0,5780494;0,9748539
0,5781848;0,9752486
0,5779593;0,9750622
0,5782159;0,974878
0,5777844;0,9750136
0,5773773;0,9749628
0,578074;0,975758
0,5773633;0,9755763
0,5773005;0,9754583
0,5772316;0,9753639
0,5771412;0,9752121
0,5787367;0,9758599
0,5786194;0,9762596
0,5775859;0,9763447
0,5779899;0,9767329
0,5780637;0,9769732
0,5774757;0,9757907
0,5769688;0,9761377
0,5770018;0,9770084
0,5764059;0,9778627
0,5782227;0,9774594
0,5758214;0,9771316
0,5776289;0,9780431
0,5785213;0,9783648
0,5774171;0,9782706
0,5782402;0,9786915
0,5765192;0,9759924
0,5760171;0,9766449
0,5771949;0,9784188
0,5785319;0,9789191
0,5760944;0,9764024
0,5763617;0,9758887
0,5754961;0,9763582
0,5763738;0,9757149
0,5753064;0,9762842
0,5745198;0,976781
0,5778992;0,9786593
0,5764598;0,9753345
0,5758893;0,9748182
0,5755303;0,9754747
0,5753645;0,976044
0,5755877;0,9739168
0,5752718;0,9745896
0,5743965;0,9765698
0,574345;0,976197
0,5749061;0,9753701
0,5740373;0,9764342
0,5740183;0,9767028
0,5738952;0,9770491
0,574534;0,9774699
0,5735018;0,9773883
0,5732829;0,9772411
0,5746198;0,9781706
0,5740006;0,977676
0,5737169;0,9779124
0,5754393;0,9778986
0,5742691;0,9783188
0,5747952;0,9786671
0,5727804;0,9780805
0,5731938;0,978462
0,5740468;0,9784951
0,5745605;0,9788203
0,5725418;0,9779076
0,5731117;0,9771591
0,5725331;0,9777505
0,5752848;0,978358
0,5750418;0,9790277
0,5754948;0,9785346
0,5759396;0,9788453
0,5767505;0,9788554
0,5780229;0,9788933
0,5768303;0,9793866
0,5781755;0,9793102
0,5785515;0,9789774
0,5748469;0,9792509
0,5752673;0,9793979
0,5755664;0,9788525
0,5756338;0,9796772
0,5743688;0,9789258
0,5751254;0,9796652
0,5736663;0,9789036
0,5746158;0,9793546
0,5725969;0,9789727
0,5733801;0,9795525
0,5740354;0,9791426
0,5719789;0,9786158
0,5741578;0,9795856
0,5749009;0,9798469
0,571766;0,9793236
0,5715923;0,9784275
0,5753228;0,9799663
0,5744778;0,9802788
0,5711225;0,979043
0,5714418;0,9782978
0,5724074;0,9777333
0,5713748;0,9782052
0,5705336;0,9788951
0,5703112;0,9787512
0,5702453;0,978664
0,5691384;0,9793972
0,5698434;0,9794512
0,5703872;0,9795666
0,5700388;0,9802409
0,5708873;0,9797466
0,5713553;0,9801032
0,5703875;0,9802501
0,5706438;0,9805548
0,570055;0,9810977
0,5723351;0,9797957
0,5719413;0,9806169
0,5739155;0,9804498
0,5711414;0,9809757
0,573009;0,9804828
0,5723845;0,9812494
0,5733553;0,9812145
0,5745675;0,9815665
0,575008;0,9808635
0,5733454;0,9817296
0,5725785;0,9818745
0,5715877;0,9815013
0,5751957;0,9802392
0,5755836;0,9814954
0,5706554;0,9813969
0,5754332;0,9805024
0,5710876;0,9816597
0,5705959;0,9817443
0,5718515;0,9820667
0,5704557;0,9818748
0,569753;0,9817379
0,5711076;0,9820728
0,5701657;0,9821608
0,5695471;0,982129
0,5696709;0,9825104
0,5710004;0,9825019
0,5703813;0,9827741
0,5698566;0,983014
0,5705518;0,9833275
0,5718684;0,9825453
0,5711977;0,9829385
0,5727057;0,9824781
0,5715213;0,9831358
0,5710801;0,983597
0,5718723;0,9828058
0,5719861;0,9829319
0,5735963;0,982079
0,5724918;0,9827743
0,5730056;0,9827203
0,5737458;0,9824977
0,5727388;0,9828442
0,5723844;0,9828734
0,5725596;0,9829334
0,572074;0,9830033
0,5720271;0,9832445
0,5727395;0,9833079
0,5729128;0,9831948
0,5733303;0,983972
0,5732915;0,9840795
0,5738406;0,9847555
0,5737519;0,9850154
0,5741056;0,9851464
0,572709;0,9839183
0,5718307;0,9838009
0,5739284;0,9854074
0,574416;0,9857517
0,5732015;0,9842091
0,5733126;0,9847539
0,5728003;0,9846703
0,5717866;0,984395
0,5731873;0,9852712
0,5733112;0,9855509
0,574158;0,9857883
0,5749434;0,986765
0,5728985;0,9853365
0,57336;0,985711
0,5706958;0,98423
0,570136;0,9835815
0,5725162;0,9853268
0,5717442;0,9850793
0,5710111;0,9851492
0,5724069;0,9862217
0,5717801;0,9860154
0,571209;0,9860209
0,5728268;0,9858265
0,5727788;0,9854256
0,5726072;0,985954
0,5727993;0,9860291
0,5728356;0,9862427
0,5725627;0,9861441
0,5726106;0,9863073
0,5734261;0,985853
0,5727974;0,9866779
0,5729063;0,9867045
0,5739839;0,9863281
0,5747874;0,9868025
0,5754064;0,9877197
0,5752581;0,987749
0,5756942;0,9883081
0,5745041;0,9869191
0,5755599;0,9883708
0,5758798;0,9886646
0,575847;0,9890073
0,5749766;0,9878081
0,5752859;0,9884807
0,5741943;0,9872935
0,5754957;0,9890741
0,5757834;0,9900079
0,5746637;0,9879522
0,5755475;0,9898767
0,575524;0,9907393
0,5749826;0,9885859
0,5753025;0,9903563
0,5752288;0,9911154
0,575116;0,989132
0,5750934;0,9896258
0,573695;0,9867738
0,5738994;0,9875304
0,5743981;0,988122
0,5746776;0,9887578
0,5747488;0,9892437
0,5735273;0,9861059
0,5732367;0,986445
0,5734341;0,9870599
0,573109;0,9867029
0,5736408;0,9877797
0,5730647;0,9872104
0,5741117;0,9883299
0,5742807;0,9889178
0,5737453;0,9886447
0,5732953;0,9881406
0,5726262;0,9868515
0,57271;0,9877354
0,5721619;0,9873253
0,5722584;0,9883142
0,5729922;0,9886345
0,5733753;0,9888831
0,5718457;0,9869477
0,5738144;0,9892401
0,5733293;0,9893696
0,5737972;0,9897124
0,5727684;0,989217
0,5717688;0,9878113
0,5711717;0,9874715
0,5714259;0,9881316
0,5716108;0,9866768
0,5712197;0,9867542
0,5706902;0,985999
0,5704466;0,9852364
0,5708155;0,9866845
0,5732155;0,9898996
0,5721497;0,9890464
0,5714703;0,9884684
0,5709561;0,9880099
0,570722;0,9884595
0,5726486;0,9898168
0,5714537;0,9889578
0,5720389;0,9896147
0,5738709;0,9901284
0,5731887;0,9902883
0,5731133;0,9906818
0,5726085;0,9902087
0,5743197;0,989422
0,5747609;0,9896643
0,5743964;0,9898812
0,5750728;0,990016
0,5748481;0,9901144
0,5739298;0,9905439
0,5750685;0,9906507
0,5745157;0,9903497
0,5747167;0,9908565
0,5748367;0,9913507
0,5741238;0,9909805
0,5742452;0,9913504
0,5733902;0,9910763
0,5736054;0,9913895
0,5736787;0,9915143
0,5742691;0,9914843
